UUT_KERNEL,AIE_VARIANT,DATA_TYPE,DIM_SIZE,SUBST_TYPE,L_LEADING,GRID_DIM,NUM_FRAMES,DIAG_INV,COMPILE,SIM,FUNC,Latency_first (ns),Latency (ns),Throughput (MSa/s),Initation Interval_avg (ns),cycleCountAvg,throughputCycleCount (MSa/s),NUM_BANKS,NUM_AIE,NUM_CORES,NUM_TILES,DATA_MEMORY,PROGRAM_MEMORY
substitution,1,cfloat,8,0,0,1,1,0,1,1,1,673.6,1750.4,24.12,-1.0,351.0,28.49,6.0,2.0,2.0,4.0,4737.0,1580 2692
substitution,22,float,336,0,0,7,2,0,default,default,default,,,,,,,,,,,,
substitution,22,cfloat,240,0,0,3,1,1,1,1,0,127817.6,718663.08,0.65,364399.63,377231.0,0.66,61.0,6.0,6.0,13.0,330540.0,2844 2860 6362 6416 2844 6416
substitution,1,cfloat,48,0,0,6,4,0,default,default,default,,,,,,,,,,,,
substitution,2,float,112,0,0,2,3,1,1,1,1,56908.8,106190.18,5.91,56821.14,62911.0,6.74,26.0,3.0,3.0,6.0,123508.0,2032 5504 5536
substitution,2,cfloat,16,0,0,2,2,0,1,1,1,11126.4,21999.25,2.89,11066.97,13850.0,2.94,15.0,3.0,3.0,6.0,8537.0,2288 7680 7776
substitution,2,float,64,0,0,2,1,1,1,1,1,9395.2,17893.75,6.86,9318.28,11281.0,7.42,16.0,3.0,3.0,6.0,18228.0,2000 5424 5456
substitution,1,cfloat,36,0,0,3,3,0,default,default,default,,,,,,,,,,,,
substitution,1,float,48,0,0,3,1,1,1,1,1,667.2,1101.11,76.94,622.85,555.0,108.1,27.0,6.0,6.0,12.0,15982.0,1962 2002 2868 1962 2916 2852
substitution,2,cfloat,24,0,0,2,2,0,1,1,1,17532.8,34511.36,2.75,17452.57,21661.0,2.81,15.0,3.0,3.0,6.0,13209.0,2256 7920 8016
substitution,2,cfloat,56,0,0,2,4,0,1,1,1,92892.8,180639.46,2.41,92783.31,111544.0,2.52,25.0,3.0,3.0,6.0,89177.0,2256 7776 7808
substitution,2,float,16,0,0,2,3,1,1,1,1,5857.6,11521.38,8.27,5796.0,7216.0,8.52,15.0,3.0,3.0,6.0,7348.0,1776 4192 4288
substitution,1,float,144,0,0,3,2,1,1,1,1,6648.0,11971.77,36.93,7797.9,5295.0,67.98,39.0,6.0,6.0,13.0,126574.0,1900 1928 2988 1900 3040 2998
substitution,22,cfloat,576,0,0,8,1,0,default,default,default,,,,,,,,,,,,
substitution,2,cfloat,588,0,0,7,1,0,default,default,default,,,,,,,,,,,,
substitution,22,cfloat,128,0,0,4,3,0,1,1,1,174454.4,428210.05,1.77,216511.38,225605.0,1.8,64.0,10.0,10.0,20.0,284402.0,2824 6486 2824 2838 6486 6496 2824 2822 2822 6444
substitution,22,float,400,0,0,5,1,0,1,1,1,43900.8,193098.33,4.01,99521.73,105237.0,4.14,113.0,15.0,15.0,28.0,426280.0,5686 5684 2486 2502 5686 2486 2502 2502 5686 2502 2486 2502 2502 5614 2486
substitution,1,cfloat,20,0,0,5,2,0,default,default,default,,,,,,,,,,,,
substitution,2,cfloat,168,0,0,2,1,1,1,1,1,83065.6,260943.88,1.23,136079.26,157927.0,1.33,31.0,3.0,3.0,6.0,181689.0,2208 5888 5920
substitution,22,cfloat,16,0,0,2,4,1,1,1,1,19512.0,38518.93,3.29,19409.02,20380.0,3.34,14.0,3.0,3.0,4.0,13079.0,6516 2776 6410
substitution,22,cfloat,288,0,0,4,1,1,1,1,0,107168.0,756236.91,0.75,382282.83,400059.0,0.77,93.0,10.0,10.0,22.0,450802.0,2844 2860 2860 6362 6416 2844 2860 6400 2844 6400
substitution,2,float,520,0,0,5,1,0,1,1,1,68283.2,242127.38,4.14,125354.26,152875.0,4.27,134.0,15.0,15.0,32.0,695450.0,2032 2048 2048 7408 2032 2048 2048 2048 7312 2032 2048 7408 7408 2032 7328
substitution,2,cfloat,40,0,0,1,2,1,1,1,1,55219.2,105341.97,1.44,55194.85,62560.0,1.59,9.0,1.0,1.0,2.0,29620.0,5936
substitution,2,cfloat,32,0,0,2,2,0,1,1,1,23993.6,47034.98,2.67,23893.37,29608.0,2.74,16.0,3.0,3.0,6.0,19321.0,2256 7776 8176
substitution,22,cfloat,8,0,0,1,1,0,1,1,1,4929.6,9620.37,1.66,4801.14,4953.0,1.69,6.0,1.0,1.0,3.0,2163.0,6372
substitution,2,float,480,0,0,6,1,1,1,1,0,31054.4,172646.28,5.4,88804.18,109582.0,5.73,152.0,21.0,21.0,45.0,595548.0,2048 5536 5488 2032 2048 2048 2048 2048 5456 2032 2048 2048 5520 2048 2032 5520 5520 2032 2032 2048 2048
substitution,1,float,80,0,0,5,3,1,1,1,1,1862.4,3052.9,132.45,1812.8,1560.0,208.47,67.0,15.0,15.0,30.0,75358.0,2032 3028 2046 2964 2094 3028 2032 2096 2096 3028 2032 2096 2096 2096 2968
substitution,22,cfloat,96,0,0,4,2,1,1,1,1,40052.8,108647.2,3.47,55311.06,59555.0,3.45,58.0,10.0,10.0,18.0,119410.0,2824 6540 2808 2822 6540 6544 2808 2822 2822 6480
substitution,1,cfloat,32,0,0,2,3,0,default,default,default,,,,,,,,,,,,
substitution,2,cfloat,24,0,0,2,2,1,1,1,1,12288.0,24131.41,3.91,12256.68,15175.0,4.05,15.0,3.0,3.0,6.0,13209.0,2256 5808 5936
substitution,2,float,64,0,0,2,2,1,1,1,1,18662.4,35675.41,6.87,18619.77,21897.0,7.48,16.0,3.0,3.0,6.0,31796.0,2032 5520 5568
substitution,1,float,240,0,0,3,1,0,1,1,1,8164.8,17475.65,21.29,11267.69,7929.0,37.83,43.0,6.0,6.0,13.0,170158.0,1844 1858 2944 1844 3006 2968
substitution,1,float,16,0,0,2,3,1,1,1,1,764.8,1335.36,66.69,719.65,680.0,88.23,16.0,3.0,3.0,6.0,7432.0,1776 2510 2538
substitution,1,float,480,0,0,6,1,0,1,1,1,8169.6,27552.0,29.43,16304.61,14632.0,42.52,146.0,21.0,21.0,48.0,593896.0,1844 1858 1858 1858 3006 2968 1844 1858 1858 1858 1858 2944 1844 1858 1858 3006 1844 1858 3006 1844 3006
substitution,2,cfloat,24,0,0,2,4,0,1,1,1,34804.8,68843.94,2.75,34840.8,42827.0,2.82,16.0,3.0,3.0,6.0,22041.0,2256 7920 8016
substitution,2,float,448,0,0,7,2,1,1,1,0,81801.6,213441.94,8.14,109958.52,135622.0,8.77,194.0,28.0,28.0,60.0,1003982.0,2032 2064 2032 5632 2064 2064 2064 5632 5632 2032 2064 2032 2064 2064 2064 5632 2064 2032 2064 2064 2064 2064 5552 2064 2064 2032 5632 5600
substitution,2,cfloat,200,0,0,5,2,1,1,1,0,91792.0,251273.37,3.12,128161.1,158556.0,3.22,108.0,15.0,15.0,28.0,436270.0,2256 6032 6000 2288 2256 6032 2256 2288 2288 6032 2288 2256 2288 2288 5968
substitution,2,cfloat,24,0,0,1,2,0,1,1,1,38595.19,75126.93,1.24,38457.37,45730.0,1.31,7.0,1.0,1.0,2.0,12148.0,7728
substitution,22,cfloat,224,0,0,4,1,0,1,1,1,71201.6,490202.97,0.9,247545.72,259149.0,0.92,76.0,10.0,10.0,20.0,283762.0,2844 6432 2844 2860 6432 6448 2844 2860 2860 6378
substitution,1,float,144,0,0,6,2,0,1,1,1,2233.6,3488.53,132.22,2177.94,1755.0,230.17,93.0,21.0,21.0,44.0,138664.0,1884 1928 1928 1928 3328 3296 1884 1928 1928 1928 1928 3264 1884 1928 1928 3328 1884 1928 3328 1884 3328
substitution,22,float,768,0,0,8,1,0,default,default,default,,,,,,,,,,,,
substitution,1,float,144,0,0,3,2,1,1,1,1,6648.0,11971.77,36.93,7797.9,5295.0,67.98,39.0,6.0,6.0,13.0,126574.0,1900 1928 2988 1900 3040 2998
substitution,22,float,32,0,0,1,2,1,1,1,1,24646.4,47404.05,2.6,24601.6,23761.0,2.82,6.0,1.0,1.0,3.0,10670.0,5650
substitution,22,float,96,0,0,3,2,1,1,1,1,25380.8,47578.34,7.77,24695.42,25542.0,7.89,28.0,6.0,6.0,11.0,63249.0,2402 2416 5670 5732 2402 5712
substitution,22,float,240,0,0,3,1,1,1,1,1,44081.6,133467.69,3.44,69709.2,70487.0,3.57,45.0,6.0,6.0,12.0,171153.0,2486 2502 5582 5636 2486 5638
substitution,22,float,160,0,0,5,4,1,1,1,1,49379.2,100857.72,12.2,52430.4,53967.0,12.8,81.0,15.0,15.0,27.0,289960.0,5712 5732 2402 2416 5712 2402 2416 2416 5712 2416 2402 2416 2416 5668 2402
substitution,1,cfloat,48,0,0,4,4,1,default,default,default,,,,,,,,,,,,
substitution,2,cfloat,24,0,0,3,2,0,1,1,1,11118.4,21974.08,4.34,11058.28,14182.0,4.3,27.0,6.0,6.0,11.0,16815.0,2272 2304 7680 2288 7760 7776
substitution,22,float,32,0,0,2,3,0,1,1,1,16022.4,31299.94,6.01,15945.37,16364.0,6.28,15.0,3.0,3.0,5.0,15497.0,5876 2416 5774
substitution,22,float,240,0,0,3,1,1,1,1,1,44081.6,133467.69,3.44,69709.2,70487.0,3.57,45.0,6.0,6.0,12.0,171153.0,2486 2502 5582 5636 2486 5638
substitution,1,float,360,0,0,5,1,0,1,1,1,6774.4,14995.2,37.73,9541.04,7366.0,62.96,93.0,15.0,15.0,33.0,349438.0,1844 1858 1858 3006 1844 1858 1858 1858 2944 1844 1858 3006 2968 1844 3006
substitution,2,cfloat,36,0,0,3,1,1,1,1,1,6217.6,12113.92,5.86,6136.57,8281.0,5.68,29.0,6.0,6.0,12.0,17391.0,2208 2224 5728 2208 5808 5824
substitution,1,cfloat,16,0,0,2,2,1,default,default,default,,,,,,,,,,,,
substitution,1,float,144,0,0,3,2,0,1,1,1,6654.4,11837.14,37.25,7730.46,5209.0,69.11,39.0,6.0,6.0,13.0,126574.0,1900 1928 3022 1900 3066 3036
